Codigo_temporada;Codigo_competicion;Codigo_fase;Codigo_grupo;Codigo_equipo;Posicion;Puntos;Partidos_jugados;Partidos_ganados;Partidos_empatados;Partidos_perdidos;Goles_favor;Goles_contra;Nombre_temporada;Nombre_competicion;Nombre_fase;Nombre_grupo;Nombre_deporte;Nombre_categoria;Nombre_equipo;Nombre-Sexo;Nombre_distrito
2024;8851 ;9669;23666;167834;3;5.00;3;2;0;1;5;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM ARG VB INF FEM GR. 3;VOLEIBOL;INFANTIL ;SCUOLA SIB;FEMENINO;Arganzuela
2024;8851 ;9669;23666;167836;6;3.00;3;0;0;3;1;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM ARG VB INF FEM GR. 3;VOLEIBOL;INFANTIL ;SEK CIUDALCAMPO BLANCO;FEMENINO;Arganzuela
2024;8851 ;9669;23666;167833;8;3.00;3;0;0;3;0;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM ARG VB INF FEM GR. 3;VOLEIBOL;INFANTIL ;PLACIDO DOMINGO;FEMENINO;Arganzuela
2024;8851 ;9669;23666;167829;5;5.00;3;2;0;1;4;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM ARG VB INF FEM GR. 3;VOLEIBOL;INFANTIL ;CLUB AGUIRRE B;FEMENINO;Arganzuela
2024;8851 ;9669;23666;167830;7;3.00;3;0;0;3;0;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM ARG VB INF FEM GR. 3;VOLEIBOL;INFANTIL ;GSD LAS ARTES;FEMENINO;Arganzuela
2024;8854 ;9681;23840;168064;2;3.00;1;1;0;0;35;4;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CEN SAB MAÑ BM ALE MIX G3;BALONMANO;ALEVIN ;TAJAMAR;MIXTO;Centro
2024;8854 ;9681;23840;168062;1;6.00;2;2;0;0;34;16;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CEN SAB MAÑ BM ALE MIX G3;BALONMANO;ALEVIN ;EMPD MADRID BALONMANO BASE "B";MIXTO;Centro
2024;8854 ;9681;23840;168065;4;3.00;1;1;0;0;23;15;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CEN SAB MAÑ BM ALE MIX G3;BALONMANO;ALEVIN ;VALDELUZ ALEVIN;MIXTO;Centro
2024;8854 ;9681;23840;168059;3;3.00;1;1;0;0;30;10;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CEN SAB MAÑ BM ALE MIX G3;BALONMANO;ALEVIN ;Bm Valdemoro alevín mixto;MIXTO;Centro
2024;8854 ;9681;23840;168063;5;.00;1;0;0;1;15;23;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CEN SAB MAÑ BM ALE MIX G3;BALONMANO;ALEVIN ;Maravillas Rojo;MIXTO;Centro
2024;8854 ;9681;23840;168060;6;.00;2;0;0;2;19;52;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CEN SAB MAÑ BM ALE MIX G3;BALONMANO;ALEVIN ;EMPD CDV PASAMONTE;MIXTO;Centro
2024;8854 ;9681;23840;168061;7;.00;2;0;0;2;11;47;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CEN SAB MAÑ BM ALE MIX G3;BALONMANO;ALEVIN ;EMPD CDV VALDEBERNARDO;MIXTO;Centro
2024;8860 ;9705;24380;165715;2;6.00;3;3;0;0;193;53;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT BC CAD FEM G1;BALONCESTO;CADETE ;ASM Lancers;FEMENINO;Latina
2024;8860 ;9705;24380;165714;4;6.00;3;3;0;0;163;39;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT BC CAD FEM G1;BALONCESTO;CADETE ;AMIDECU CAD F;FEMENINO;Latina
2024;8860 ;9705;24380;165718;1;8.00;4;4;0;0;190;37;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT BC CAD FEM G1;BALONCESTO;CADETE ;KENSINGTON SCHOOL;FEMENINO;Latina
2024;8860 ;9705;24380;165720;8;3.00;4;1;0;2;49;163;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT BC CAD FEM G1;BALONCESTO;CADETE ;VILLA DE LEGANES;FEMENINO;Latina
2024;8860 ;9705;24380;165716;5;5.00;4;1;0;3;92;196;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT BC CAD FEM G1;BALONCESTO;CADETE ;CB San Fermín;FEMENINO;Latina
2024;8860 ;9705;24380;165717;6;5.00;4;1;0;3;83;113;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT BC CAD FEM G1;BALONCESTO;CADETE ;FUNDACIÓN BALIA;FEMENINO;Latina
2024;8860 ;9705;24380;165719;7;4.00;4;0;0;4;44;179;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT BC CAD FEM G1;BALONCESTO;CADETE ;REVOLUTION;FEMENINO;Latina
2024;8860 ;9705;24380;165713;3;6.00;4;2;0;2;102;136;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT BC CAD FEM G1;BALONCESTO;CADETE ;A.B. VILLAVICIOSA DE ODON;FEMENINO;Latina
2024;8863 ;9717;24725;163590;1;13.00;5;4;1;0;23;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET DOM MAÑ F7 SEN MAS Chop D4 9-11h (OBRAS);FUTBOL 7;SENIOR ;PINAR CF;MASCULINO;Retiro
2024;8863 ;9717;24725;163582;2;12.00;5;4;0;1;17;7;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET DOM MAÑ F7 SEN MAS Chop D4 9-11h (OBRAS);FUTBOL 7;SENIOR ;ABEJAJAJAS FC;MASCULINO;Retiro
2024;8863 ;9717;24725;163581;3;12.00;5;4;0;1;31;12;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET DOM MAÑ F7 SEN MAS Chop D4 9-11h (OBRAS);FUTBOL 7;SENIOR ;A POR EL BOTE;MASCULINO;Retiro
2024;8863 ;9717;24725;163588;4;12.00;5;4;0;1;21;18;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET DOM MAÑ F7 SEN MAS Chop D4 9-11h (OBRAS);FUTBOL 7;SENIOR ;MAMBO KINGS FC;MASCULINO;Retiro
2024;8863 ;9717;24725;163586;5;10.00;5;3;1;1;20;7;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET DOM MAÑ F7 SEN MAS Chop D4 9-11h (OBRAS);FUTBOL 7;SENIOR ;EL BALONAZO;MASCULINO;Retiro
2024;8863 ;9717;24725;163592;6;9.00;5;3;0;2;25;14;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET DOM MAÑ F7 SEN MAS Chop D4 9-11h (OBRAS);FUTBOL 7;SENIOR ;Tatooine;MASCULINO;Retiro
2024;8863 ;9717;24725;163587;7;5.00;5;1;2;2;9;11;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET DOM MAÑ F7 SEN MAS Chop D4 9-11h (OBRAS);FUTBOL 7;SENIOR ;Kalise FC;MASCULINO;Retiro
2024;8863 ;9717;24725;163589;8;4.00;5;1;1;3;10;14;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET DOM MAÑ F7 SEN MAS Chop D4 9-11h (OBRAS);FUTBOL 7;SENIOR ;MNLS;MASCULINO;Retiro
2024;8863 ;9717;24725;163584;9;4.00;5;1;1;3;8;20;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET DOM MAÑ F7 SEN MAS Chop D4 9-11h (OBRAS);FUTBOL 7;SENIOR ;DRINK TEAM;MASCULINO;Retiro
2024;8863 ;9717;24725;163585;10;3.00;5;1;0;4;14;30;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET DOM MAÑ F7 SEN MAS Chop D4 9-11h (OBRAS);FUTBOL 7;SENIOR ;DRK Team;MASCULINO;Retiro
2024;8863 ;9717;24725;163591;11;3.00;5;1;0;4;11;12;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET DOM MAÑ F7 SEN MAS Chop D4 9-11h (OBRAS);FUTBOL 7;SENIOR ;Rulmen 07;MASCULINO;Retiro
2024;8863 ;9717;24725;163583;12;-3.00;5;0;0;4;7;45;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET DOM MAÑ F7 SEN MAS Chop D4 9-11h (OBRAS);FUTBOL 7;SENIOR ;Cancheros F.C.;MASCULINO;Retiro
2024;8869 ;9741;25039;168003;1;3.00;1;1;0;0;15;0;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIV HK BEN MIX A;HOCKEY SALA;BENJAMIN ;ANTONIO FONTAN A;MIXTO;Villa de Vallecas
2024;8869 ;9741;25039;168004;3;3.00;1;1;0;0;6;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIV HK BEN MIX A;HOCKEY SALA;BENJAMIN ;ANTONIO FONTAN B;MIXTO;Villa de Vallecas
2024;8869 ;9741;25039;168005;6;1.00;1;0;0;1;0;15;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIV HK BEN MIX A;HOCKEY SALA;BENJAMIN ;INFANTA LEONOR;MIXTO;Villa de Vallecas
2024;8869 ;9741;25039;168006;5;1.00;1;0;0;1;1;7;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIV HK BEN MIX A;HOCKEY SALA;BENJAMIN ;LORENZO LUZURIAGA A;MIXTO;Villa de Vallecas
2024;8869 ;9741;25039;168007;2;3.00;1;1;0;0;7;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIV HK BEN MIX A;HOCKEY SALA;BENJAMIN ;LORENZO LUZURIAGA B;MIXTO;Villa de Vallecas
2024;8869 ;9741;25039;168008;4;1.00;1;0;0;1;2;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIV HK BEN MIX A;HOCKEY SALA;BENJAMIN ;PINTOR ROSALES;MIXTO;Villa de Vallecas
2024;8869 ;9741;25040;168009;6;1.00;1;0;0;1;1;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIV HK BEN MIX B;HOCKEY SALA;BENJAMIN ;JORGE MANRIQUE;MIXTO;Villa de Vallecas
2024;8869 ;9741;25040;168010;1;3.00;1;1;0;0;6;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIV HK BEN MIX B;HOCKEY SALA;BENJAMIN ;JOSE CALVO SOTELO;MIXTO;Villa de Vallecas
2024;8869 ;9741;25040;168011;3;3.00;1;1;0;0;5;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIV HK BEN MIX B;HOCKEY SALA;BENJAMIN ;NTRA. SRA. ALMUDENA;MIXTO;Villa de Vallecas
2024;8869 ;9741;25040;168012;2;3.00;1;1;0;0;5;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIV HK BEN MIX B;HOCKEY SALA;BENJAMIN ;PARQUE EUGENIA MONTIJO A;MIXTO;Villa de Vallecas
2024;8869 ;9741;25040;168013;5;1.00;1;0;0;1;1;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIV HK BEN MIX B;HOCKEY SALA;BENJAMIN ;PARQUE EUGENIA MONTIJO B;MIXTO;Villa de Vallecas
2024;8869 ;9741;25040;168014;4;1.00;1;0;0;1;2;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIV HK BEN MIX B;HOCKEY SALA;BENJAMIN ;SAN JUAN BAUTISTA;MIXTO;Villa de Vallecas
2024;8869 ;9741;25043;167970;7;.00;0;0;0;0;0;0;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIV HK ALE MIX B;HOCKEY SALA;ALEVIN ;CLAUDIO MOYANO;MIXTO;Villa de Vallecas
2024;8869 ;9741;25043;167971;5;1.00;1;0;0;1;5;7;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIV HK ALE MIX B;HOCKEY SALA;ALEVIN ;FILOSOFO SENECA;MIXTO;Villa de Vallecas
2024;8869 ;9741;25043;167972;3;3.00;1;1;0;0;4;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIV HK ALE MIX B;HOCKEY SALA;ALEVIN ;JOSE ORTEGA Y GASSET;MIXTO;Villa de Vallecas
2024;8869 ;9741;25043;167973;6;1.00;1;0;0;1;3;11;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIV HK ALE MIX B;HOCKEY SALA;ALEVIN ;PATRIARCA OBISPO EIJO GARAY;MIXTO;Villa de Vallecas
2024;8869 ;9741;25043;167974;1;3.00;1;1;0;0;11;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIV HK ALE MIX B;HOCKEY SALA;ALEVIN ;PINTOR ROSALES A;MIXTO;Villa de Vallecas
2024;8869 ;9741;25043;167975;2;3.00;1;1;0;0;7;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIV HK ALE MIX B;HOCKEY SALA;ALEVIN ;PINTOR ROSALES B;MIXTO;Villa de Vallecas
2024;8869 ;9741;25043;167976;4;1.00;1;0;0;1;3;4;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIV HK ALE MIX B;HOCKEY SALA;ALEVIN ;SAN JUAN BAUTISTA;MIXTO;Villa de Vallecas
2024;8857 ;9693;24057;157574;1;15.00;6;5;0;0;31;11;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;Depor GLS FC;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24057;157128;2;13.00;6;4;1;1;23;11;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;KFCBoys;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24057;156367;3;13.00;6;4;1;1;26;20;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;Galácticos de Montepinar;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24057;157287;4;13.00;6;4;1;1;25;22;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;AC Frio;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24057;157831;7;7.00;6;2;1;3;23;23;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;Medianos FC;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24057;157801;5;9.00;5;3;0;2;23;17;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;Aston;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24057;156406;8;7.00;6;2;1;3;26;25;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;FC Cariñosas;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24057;157734;9;6.00;6;2;0;4;16;22;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;Club Progreso H;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24057;157721;11;3.00;6;1;0;5;14;47;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;Celtics de Percocet;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24057;157264;6;9.00;6;3;0;3;35;23;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;AC Negrita;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24057;156766;10;4.00;6;1;1;4;12;28;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;Inter de San Blas;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24057;157177;12;2.00;5;0;2;3;16;21;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;Bugo FC;MASCULINO;Ciudad Lineal
2024;8867 ;9733;24970;163798;1;8.00;4;4;0;0;110;76;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIC SAB MAÑ BC INF FEM Faustina;BALONCESTO;INFANTIL ;Senara azul;FEMENINO;Vicálvaro
2024;8867 ;9733;24970;163794;4;6.00;4;2;0;2;100;134;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIC SAB MAÑ BC INF FEM Faustina;BALONCESTO;INFANTIL ;CDE EL VALLE;FEMENINO;Vicálvaro
2024;8867 ;9733;24970;163799;5;6.00;4;2;0;2;100;133;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIC SAB MAÑ BC INF FEM Faustina;BALONCESTO;INFANTIL ;Senara blanco;FEMENINO;Vicálvaro
2024;8867 ;9733;24970;163795;3;6.00;4;2;0;2;100;67;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIC SAB MAÑ BC INF FEM Faustina;BALONCESTO;INFANTIL ;GSD LAS SUERTES;FEMENINO;Vicálvaro
2024;8867 ;9733;24970;163796;7;5.00;4;1;0;3;97;112;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIC SAB MAÑ BC INF FEM Faustina;BALONCESTO;INFANTIL ;LOS TILOS;FEMENINO;Vicálvaro
2024;8867 ;9733;24970;163792;2;6.00;3;3;0;0;159;35;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIC SAB MAÑ BC INF FEM Faustina;BALONCESTO;INFANTIL ;A.D. Nueva Castilla;FEMENINO;Vicálvaro
2024;8867 ;9733;24970;163793;9;3.00;3;0;0;3;57;137;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIC SAB MAÑ BC INF FEM Faustina;BALONCESTO;INFANTIL ;CD NEWMAN;FEMENINO;Vicálvaro
2024;8867 ;9733;24970;163797;6;5.00;3;2;0;1;98;48;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIC SAB MAÑ BC INF FEM Faustina;BALONCESTO;INFANTIL ;MADRID VILLA DE VALLECAS;FEMENINO;Vicálvaro
2024;8867 ;9733;24970;166052;8;3.00;3;0;0;3;20;99;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIC SAB MAÑ BC INF FEM Faustina;BALONCESTO;INFANTIL ;MARIA RODRIGO. ENSANCHE VK C;FEMENINO;Vicálvaro
2024;8863 ;9717;24739;167062;1;9.00;3;3;0;0;33;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB MAÑ FS BEN MIX;FUTBOL SALA;BENJAMIN ;FUHEM MONTSERRSAT;MIXTO;Retiro
2024;8863 ;9717;24739;167057;4;6.00;3;2;0;1;12;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB MAÑ FS BEN MIX;FUTBOL SALA;BENJAMIN ;ARCÁNGEL VERDE;MIXTO;Retiro
2024;8863 ;9717;24739;167055;2;6.00;3;2;0;1;11;13;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB MAÑ FS BEN MIX;FUTBOL SALA;BENJAMIN ;AMPA CIUDAD DE ROMA;MIXTO;Retiro
2024;8863 ;9717;24739;167056;3;6.00;3;2;0;1;11;7;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB MAÑ FS BEN MIX;FUTBOL SALA;BENJAMIN ;ARCÁNGEL AZUL;MIXTO;Retiro
2024;8863 ;9717;24739;167059;5;3.00;2;1;0;1;7;11;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB MAÑ FS BEN MIX;FUTBOL SALA;BENJAMIN ;CEIP SAN ILDEFONSO;MIXTO;Retiro
2024;8863 ;9717;24739;167058;7;.00;3;0;0;3;8;26;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB MAÑ FS BEN MIX;FUTBOL SALA;BENJAMIN ;CDE PARQUE ROMA A;MIXTO;Retiro
2024;8863 ;9717;24739;167061;6;.00;2;0;0;2;6;19;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB MAÑ FS BEN MIX;FUTBOL SALA;BENJAMIN ;ESCUELAS AGUIRRE;MIXTO;Retiro
2024;8863 ;9717;24740;167066;1;9.00;3;3;0;0;26;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB MAÑ FS ALE MIX;FUTBOL SALA;ALEVIN ;ESCUELAS AGUIRRE A;MIXTO;Retiro
2024;8863 ;9717;24740;167067;2;9.00;3;3;0;0;25;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB MAÑ FS ALE MIX;FUTBOL SALA;ALEVIN ;FUHEM MONTSERRSAT;MIXTO;Retiro
2024;8863 ;9717;24740;167068;3;6.00;2;2;0;0;8;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB MAÑ FS ALE MIX;FUTBOL SALA;ALEVIN ;La Inmaculada Marillac;MIXTO;Retiro
2024;8863 ;9717;24740;167064;4;6.00;2;2;0;0;9;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB MAÑ FS ALE MIX;FUTBOL SALA;ALEVIN ;ARCÁNGEL;MIXTO;Retiro
2024;8863 ;9717;24740;167063;5;3.00;3;1;0;2;16;14;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB MAÑ FS ALE MIX;FUTBOL SALA;ALEVIN ;Alevín Blanco;MIXTO;Retiro
2024;8863 ;9717;24740;167065;6;.00;3;0;0;3;5;17;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB MAÑ FS ALE MIX;FUTBOL SALA;ALEVIN ;ESCUELAS AGUIRRE - B;MIXTO;Retiro
2024;8863 ;9717;24740;167070;7;.00;3;0;0;3;0;20;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB MAÑ FS ALE MIX;FUTBOL SALA;ALEVIN ;NTRA SEÑORA DEL PILAR SALESIANAS;MIXTO;Retiro
2024;8863 ;9717;24740;167069;8;.00;3;0;0;3;5;26;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB MAÑ FS ALE MIX;FUTBOL SALA;ALEVIN ;Maristas Chamberí verde;MIXTO;Retiro
2024;8863 ;9717;24720;163227;1;15.00;5;5;0;0;36;7;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB TAR FS SEN MAS 2;FUTBOL SALA;SENIOR ;PQBP Futsal Team;MASCULINO;Retiro
2024;8863 ;9717;24720;163231;3;10.00;5;3;1;1;18;14;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB TAR FS SEN MAS 2;FUTBOL SALA;SENIOR ;Yayo Vallecano;MASCULINO;Retiro
2024;8863 ;9717;24720;163222;4;9.00;5;2;3;0;20;13;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB TAR FS SEN MAS 2;FUTBOL SALA;SENIOR ;Con Ocho Basta;MASCULINO;Retiro
2024;8863 ;9717;24720;163221;6;7.00;5;2;1;2;13;8;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB TAR FS SEN MAS 2;FUTBOL SALA;SENIOR ;BEERMINGHAM;MASCULINO;Retiro
2024;8863 ;9717;24720;163228;7;7.00;5;2;1;2;11;13;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB TAR FS SEN MAS 2;FUTBOL SALA;SENIOR ;TITUH TEAM;MASCULINO;Retiro
2024;8863 ;9717;24720;163229;2;10.00;5;3;1;1;22;13;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB TAR FS SEN MAS 2;FUTBOL SALA;SENIOR ;TSN;MASCULINO;Retiro
